,bnds,time,member,lat,lat_bnds,lon,lon_bnds,time_bnds,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,mrro,crs
10703,1,1974-07-01,11,42.3125,42.375,2.8125,2.875,1974-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.0126953125,-2147483647
10704,1,1974-07-01,12,42.3125,42.375,2.8125,2.875,1974-08-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,1.8837891,-2147483647
10705,1,1974-07-01,13,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10706,1,1974-07-01,14,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.13378906,-2147483647
10707,1,1974-07-01,15,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.703125,-2147483647
10708,1,1974-07-01,16,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.25976562,-2147483647
10709,1,1974-07-01,17,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0029296875,-2147483647
10710,1,1974-07-01,18,42.3125,42.375,2.8125,2.875,1974-08-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10711,1,1974-07-01,19,42.3125,42.375,2.8125,2.875,1974-08-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,1.0361328,-2147483647
10712,1,1974-07-01,20,42.3125,42.375,2.8125,2.875,1974-08-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.37695312,-2147483647
10713,1,1974-07-01,21,42.3125,42.375,2.8125,2.875,1974-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.12988281,-2147483647
10714,1,1974-08-01,0,42.3125,42.375,2.8125,2.875,1974-09-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.028320312,-2147483647
10715,1,1974-08-01,1,42.3125,42.375,2.8125,2.875,1974-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.17675781,-2147483647
10716,1,1974-08-01,2,42.3125,42.375,2.8125,2.875,1974-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.11621094,-2147483647
10717,1,1974-08-01,3,42.3125,42.375,2.8125,2.875,1974-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.22949219,-2147483647
10718,1,1974-08-01,4,42.3125,42.375,2.8125,2.875,1974-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,0.31347656,-2147483647
10719,1,1974-08-01,5,42.3125,42.375,2.8125,2.875,1974-09-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0009765625,-2147483647
10720,1,1974-08-01,6,42.3125,42.375,2.8125,2.875,1974-09-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.6455078,-2147483647
10721,1,1974-08-01,7,42.3125,42.375,2.8125,2.875,1974-09-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.89941406,-2147483647
10722,1,1974-08-01,8,42.3125,42.375,2.8125,2.875,1974-09-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0546875,-2147483647
10723,1,1974-08-01,9,42.3125,42.375,2.8125,2.875,1974-09-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0126953125,-2147483647
10724,1,1974-08-01,10,42.3125,42.375,2.8125,2.875,1974-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.5878906,-2147483647
10725,1,1974-08-01,11,42.3125,42.375,2.8125,2.875,1974-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.0859375,-2147483647
10726,1,1974-08-01,12,42.3125,42.375,2.8125,2.875,1974-09-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.7236328,-2147483647
10727,1,1974-08-01,13,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10728,1,1974-08-01,14,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.068359375,-2147483647
10729,1,1974-08-01,15,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.4267578,-2147483647
10730,1,1974-08-01,16,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.29492188,-2147483647
10731,1,1974-08-01,17,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10732,1,1974-08-01,18,42.3125,42.375,2.8125,2.875,1974-09-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10733,1,1974-08-01,19,42.3125,42.375,2.8125,2.875,1974-09-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.4892578,-2147483647
10734,1,1974-08-01,20,42.3125,42.375,2.8125,2.875,1974-09-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.046875,-2147483647
10735,1,1974-08-01,21,42.3125,42.375,2.8125,2.875,1974-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.22558594,-2147483647
10736,1,1974-09-01,0,42.3125,42.375,2.8125,2.875,1974-10-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.047851562,-2147483647
10737,1,1974-09-01,1,42.3125,42.375,2.8125,2.875,1974-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.044921875,-2147483647
10738,1,1974-09-01,2,42.3125,42.375,2.8125,2.875,1974-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.08984375,-2147483647
10739,1,1974-09-01,3,42.3125,42.375,2.8125,2.875,1974-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.27734375,-2147483647
10740,1,1974-09-01,4,42.3125,42.375,2.8125,2.875,1974-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,0.3857422,-2147483647
10741,1,1974-09-01,5,42.3125,42.375,2.8125,2.875,1974-10-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10742,1,1974-09-01,6,42.3125,42.375,2.8125,2.875,1974-10-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.6826172,-2147483647
10743,1,1974-09-01,7,42.3125,42.375,2.8125,2.875,1974-10-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.7011719,-2147483647
10744,1,1974-09-01,8,42.3125,42.375,2.8125,2.875,1974-10-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10745,1,1974-09-01,9,42.3125,42.375,2.8125,2.875,1974-10-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.46484375,-2147483647
10746,1,1974-09-01,10,42.3125,42.375,2.8125,2.875,1974-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.75683594,-2147483647
10747,1,1974-09-01,11,42.3125,42.375,2.8125,2.875,1974-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.05859375,-2147483647
10748,1,1974-09-01,12,42.3125,42.375,2.8125,2.875,1974-10-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.6533203,-2147483647
10749,1,1974-09-01,13,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.12792969,-2147483647
10750,1,1974-09-01,14,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,0.11816406,-2147483647
10751,1,1974-09-01,15,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,0.56152344,-2147483647
10752,1,1974-09-01,16,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.8378906,-2147483647
10753,1,1974-09-01,17,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.26367188,-2147483647
10754,1,1974-09-01,18,42.3125,42.375,2.8125,2.875,1974-10-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.15039062,-2147483647
10755,1,1974-09-01,19,42.3125,42.375,2.8125,2.875,1974-10-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.32421875,-2147483647
10756,1,1974-09-01,20,42.3125,42.375,2.8125,2.875,1974-10-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.029296875,-2147483647
10757,1,1974-09-01,21,42.3125,42.375,2.8125,2.875,1974-10-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.13085938,-2147483647
10758,1,1974-10-01,0,42.3125,42.375,2.8125,2.875,1974-11-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.59765625,-2147483647
10759,1,1974-10-01,1,42.3125,42.375,2.8125,2.875,1974-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.045898438,-2147483647
10760,1,1974-10-01,2,42.3125,42.375,2.8125,2.875,1974-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,1.8789062,-2147483647
10761,1,1974-10-01,3,42.3125,42.375,2.8125,2.875,1974-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.4375,-2147483647
10762,1,1974-10-01,4,42.3125,42.375,2.8125,2.875,1974-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,1.0908203,-2147483647
10763,1,1974-10-01,5,42.3125,42.375,2.8125,2.875,1974-11-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10764,1,1974-10-01,6,42.3125,42.375,2.8125,2.875,1974-11-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.4873047,-2147483647
10765,1,1974-10-01,7,42.3125,42.375,2.8125,2.875,1974-11-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.546875,-2147483647
10766,1,1974-10-01,8,42.3125,42.375,2.8125,2.875,1974-11-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10767,1,1974-10-01,9,42.3125,42.375,2.8125,2.875,1974-11-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.059570312,-2147483647
10768,1,1974-10-01,10,42.3125,42.375,2.8125,2.875,1974-11-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,7.4414062,-2147483647
10769,1,1974-10-01,11,42.3125,42.375,2.8125,2.875,1974-11-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.27148438,-2147483647
10770,1,1974-10-01,12,42.3125,42.375,2.8125,2.875,1974-11-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.57910156,-2147483647
10771,1,1974-10-01,13,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.08105469,-2147483647
10772,1,1974-10-01,14,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,5.736328,-2147483647
10773,1,1974-10-01,15,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,2.4785156,-2147483647
10774,1,1974-10-01,16,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,1.2226562,-2147483647
10775,1,1974-10-01,17,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.06542969,-2147483647
10776,1,1974-10-01,18,42.3125,42.375,2.8125,2.875,1974-11-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10777,1,1974-10-01,19,42.3125,42.375,2.8125,2.875,1974-11-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.28710938,-2147483647
10778,1,1974-10-01,20,42.3125,42.375,2.8125,2.875,1974-11-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.73339844,-2147483647
10779,1,1974-10-01,21,42.3125,42.375,2.8125,2.875,1974-11-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.38085938,-2147483647
10780,1,1974-11-01,0,42.3125,42.375,2.8125,2.875,1974-12-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,1.0878906,-2147483647
10781,1,1974-11-01,1,42.3125,42.375,2.8125,2.875,1974-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0048828125,-2147483647
10782,1,1974-11-01,2,42.3125,42.375,2.8125,2.875,1974-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,4.0507812,-2147483647
10783,1,1974-11-01,3,42.3125,42.375,2.8125,2.875,1974-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_ICTP_RegCM4-6_v1,CNRM-CERFACS,CNRM-CM5,r1i1p1,ICTP,RegCM4-6,v1,0.5078125,-2147483647
10784,1,1974-11-01,4,42.3125,42.375,2.8125,2.875,1974-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_MOHC_HadREM3-GA7-05_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,MOHC,HadREM3-GA7-05,v2,0.99316406,-2147483647
10785,1,1974-11-01,5,42.3125,42.375,2.8125,2.875,1974-12-01,ICHEC_EC-EARTH_r12i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r12i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10786,1,1974-11-01,6,42.3125,42.375,2.8125,2.875,1974-12-01,ICHEC_EC-EARTH_r12i1p1_ICTP_RegCM4-6_v1,ICHEC,EC-EARTH,r12i1p1,ICTP,RegCM4-6,v1,0.8076172,-2147483647
10787,1,1974-11-01,7,42.3125,42.375,2.8125,2.875,1974-12-01,ICHEC_EC-EARTH_r12i1p1_MOHC_HadREM3-GA7-05_v1,ICHEC,EC-EARTH,r12i1p1,MOHC,HadREM3-GA7-05,v1,0.34570312,-2147483647
10788,1,1974-11-01,8,42.3125,42.375,2.8125,2.875,1974-12-01,ICHEC_EC-EARTH_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.02734375,-2147483647
10789,1,1974-11-01,9,42.3125,42.375,2.8125,2.875,1974-12-01,ICHEC_EC-EARTH_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,ICHEC,EC-EARTH,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.028320312,-2147483647
10790,1,1974-11-01,10,42.3125,42.375,2.8125,2.875,1974-12-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,2.7441406,-2147483647
10791,1,1974-11-01,11,42.3125,42.375,2.8125,2.875,1974-12-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,0.13964844,-2147483647
10792,1,1974-11-01,12,42.3125,42.375,2.8125,2.875,1974-12-01,MOHC_HadGEM2-ES_r1i1p1_MOHC_HadREM3-GA7-05_v1,MOHC,HadGEM2-ES,r1i1p1,MOHC,HadREM3-GA7-05,v1,4.3828125,-2147483647
10793,1,1974-11-01,13,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0,-2147483647
10794,1,1974-11-01,14,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r1i1p1_CNRM_ALADIN63_v1,MPI-M,MPI-ESM-LR,r1i1p1,CNRM,ALADIN63,v1,2.3388672,-2147483647
10795,1,1974-11-01,15,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,1.9453125,-2147483647
10796,1,1974-11-01,16,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r1i1p1_MOHC_HadREM3-GA7-05_v1,MPI-M,MPI-ESM-LR,r1i1p1,MOHC,HadREM3-GA7-05,v1,0.20019531,-2147483647
10797,1,1974-11-01,17,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r2i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r2i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.0234375,-2147483647
10798,1,1974-11-01,18,42.3125,42.375,2.8125,2.875,1974-12-01,MPI-M_MPI-ESM-LR_r3i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,MPI-M,MPI-ESM-LR,r3i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.21777344,-2147483647
10799,1,1974-11-01,19,42.3125,42.375,2.8125,2.875,1974-12-01,NCC_NorESM1-M_r1i1p1_CLMcom-ETH_COSMO-crCLIM-v1-1_v1,NCC,NorESM1-M,r1i1p1,CLMcom-ETH,COSMO-crCLIM-v1-1,v1,0.016601562,-2147483647
10800,1,1974-11-01,20,42.3125,42.375,2.8125,2.875,1974-12-01,NCC_NorESM1-M_r1i1p1_CNRM_ALADIN63_v1,NCC,NorESM1-M,r1i1p1,CNRM,ALADIN63,v1,0.24316406,-2147483647
10801,1,1974-11-01,21,42.3125,42.375,2.8125,2.875,1974-12-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,0.171875,-2147483647
10802,1,1974-12-01,0,42.3125,42.375,2.8125,2.875,1975-01-01,CCCma_CanESM2_r1i1p1_CLMcom_CCLM4-8-17_v1,CCCma,CanESM2,r1i1p1,CLMcom,CCLM4-8-17,v1,0.04296875,-2147483647
