,bnds,time,member,lat,lat_bnds,lon,lon_bnds,time_bnds,member_id,gcm_institution,gcm_model,gcm_variant,rcm_institution,rcm_model,rcm_variant,mrro,crs
5004,0,2089-05-01,4,37.0625,37.0,25.3125,25.25,2089-05-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5005,0,2089-06-01,0,37.0625,37.0,25.3125,25.25,2089-06-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0107421875,-2147483647
5006,0,2089-06-01,1,37.0625,37.0,25.3125,25.25,2089-06-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
5007,0,2089-06-01,2,37.0625,37.0,25.3125,25.25,2089-06-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5008,0,2089-06-01,3,37.0625,37.0,25.3125,25.25,2089-06-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5009,0,2089-06-01,4,37.0625,37.0,25.3125,25.25,2089-06-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5010,0,2089-07-01,0,37.0625,37.0,25.3125,25.25,2089-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.005859375,-2147483647
5011,0,2089-07-01,1,37.0625,37.0,25.3125,25.25,2089-07-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
5012,0,2089-07-01,2,37.0625,37.0,25.3125,25.25,2089-07-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5013,0,2089-07-01,3,37.0625,37.0,25.3125,25.25,2089-07-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5014,0,2089-07-01,4,37.0625,37.0,25.3125,25.25,2089-07-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5015,0,2089-08-01,0,37.0625,37.0,25.3125,25.25,2089-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.00390625,-2147483647
5016,0,2089-08-01,1,37.0625,37.0,25.3125,25.25,2089-08-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0068359375,-2147483647
5017,0,2089-08-01,2,37.0625,37.0,25.3125,25.25,2089-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5018,0,2089-08-01,3,37.0625,37.0,25.3125,25.25,2089-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5019,0,2089-08-01,4,37.0625,37.0,25.3125,25.25,2089-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5020,0,2089-09-01,0,37.0625,37.0,25.3125,25.25,2089-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.001953125,-2147483647
5021,0,2089-09-01,1,37.0625,37.0,25.3125,25.25,2089-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0234375,-2147483647
5022,0,2089-09-01,2,37.0625,37.0,25.3125,25.25,2089-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5023,0,2089-09-01,3,37.0625,37.0,25.3125,25.25,2089-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5024,0,2089-09-01,4,37.0625,37.0,25.3125,25.25,2089-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5025,0,2089-10-01,0,37.0625,37.0,25.3125,25.25,2089-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.033203125,-2147483647
5026,0,2089-10-01,1,37.0625,37.0,25.3125,25.25,2089-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.75390625,-2147483647
5027,0,2089-10-01,2,37.0625,37.0,25.3125,25.25,2089-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5028,0,2089-10-01,3,37.0625,37.0,25.3125,25.25,2089-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5029,0,2089-10-01,4,37.0625,37.0,25.3125,25.25,2089-10-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5030,0,2089-11-01,0,37.0625,37.0,25.3125,25.25,2089-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.3720703,-2147483647
5031,0,2089-11-01,1,37.0625,37.0,25.3125,25.25,2089-11-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.31835938,-2147483647
5032,0,2089-11-01,2,37.0625,37.0,25.3125,25.25,2089-11-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5033,0,2089-11-01,3,37.0625,37.0,25.3125,25.25,2089-11-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5034,0,2089-11-01,4,37.0625,37.0,25.3125,25.25,2089-11-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5035,0,2089-12-01,0,37.0625,37.0,25.3125,25.25,2089-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.17773438,-2147483647
5036,0,2089-12-01,1,37.0625,37.0,25.3125,25.25,2089-12-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.26757812,-2147483647
5037,0,2089-12-01,2,37.0625,37.0,25.3125,25.25,2089-12-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5038,0,2089-12-01,3,37.0625,37.0,25.3125,25.25,2089-12-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5039,0,2089-12-01,4,37.0625,37.0,25.3125,25.25,2089-12-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5040,0,2090-01-01,0,37.0625,37.0,25.3125,25.25,2090-01-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.08886719,-2147483647
5041,0,2090-01-01,1,37.0625,37.0,25.3125,25.25,2090-01-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.5341797,-2147483647
5042,0,2090-01-01,2,37.0625,37.0,25.3125,25.25,2090-01-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5043,0,2090-01-01,3,37.0625,37.0,25.3125,25.25,2090-01-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5044,0,2090-01-01,4,37.0625,37.0,25.3125,25.25,2090-01-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5045,0,2090-02-01,0,37.0625,37.0,25.3125,25.25,2090-02-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.03125,-2147483647
5046,0,2090-02-01,1,37.0625,37.0,25.3125,25.25,2090-02-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.07519531,-2147483647
5047,0,2090-02-01,2,37.0625,37.0,25.3125,25.25,2090-02-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5048,0,2090-02-01,3,37.0625,37.0,25.3125,25.25,2090-02-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5049,0,2090-02-01,4,37.0625,37.0,25.3125,25.25,2090-02-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5050,0,2090-03-01,0,37.0625,37.0,25.3125,25.25,2090-03-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0107421875,-2147483647
5051,0,2090-03-01,1,37.0625,37.0,25.3125,25.25,2090-03-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0009765625,-2147483647
5052,0,2090-03-01,2,37.0625,37.0,25.3125,25.25,2090-03-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5053,0,2090-03-01,3,37.0625,37.0,25.3125,25.25,2090-03-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5054,0,2090-03-01,4,37.0625,37.0,25.3125,25.25,2090-03-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5055,0,2090-04-01,0,37.0625,37.0,25.3125,25.25,2090-04-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0048828125,-2147483647
5056,0,2090-04-01,1,37.0625,37.0,25.3125,25.25,2090-04-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.01171875,-2147483647
5057,0,2090-04-01,2,37.0625,37.0,25.3125,25.25,2090-04-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5058,0,2090-04-01,3,37.0625,37.0,25.3125,25.25,2090-04-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5059,0,2090-04-01,4,37.0625,37.0,25.3125,25.25,2090-04-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5060,0,2090-05-01,0,37.0625,37.0,25.3125,25.25,2090-05-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0029296875,-2147483647
5061,0,2090-05-01,1,37.0625,37.0,25.3125,25.25,2090-05-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.29003906,-2147483647
5062,0,2090-05-01,2,37.0625,37.0,25.3125,25.25,2090-05-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5063,0,2090-05-01,3,37.0625,37.0,25.3125,25.25,2090-05-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5064,0,2090-05-01,4,37.0625,37.0,25.3125,25.25,2090-05-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5065,0,2090-06-01,0,37.0625,37.0,25.3125,25.25,2090-06-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.001953125,-2147483647
5066,0,2090-06-01,1,37.0625,37.0,25.3125,25.25,2090-06-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
5067,0,2090-06-01,2,37.0625,37.0,25.3125,25.25,2090-06-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5068,0,2090-06-01,3,37.0625,37.0,25.3125,25.25,2090-06-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5069,0,2090-06-01,4,37.0625,37.0,25.3125,25.25,2090-06-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5070,0,2090-07-01,0,37.0625,37.0,25.3125,25.25,2090-07-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0009765625,-2147483647
5071,0,2090-07-01,1,37.0625,37.0,25.3125,25.25,2090-07-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
5072,0,2090-07-01,2,37.0625,37.0,25.3125,25.25,2090-07-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5073,0,2090-07-01,3,37.0625,37.0,25.3125,25.25,2090-07-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5074,0,2090-07-01,4,37.0625,37.0,25.3125,25.25,2090-07-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5075,0,2090-08-01,0,37.0625,37.0,25.3125,25.25,2090-08-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0009765625,-2147483647
5076,0,2090-08-01,1,37.0625,37.0,25.3125,25.25,2090-08-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0009765625,-2147483647
5077,0,2090-08-01,2,37.0625,37.0,25.3125,25.25,2090-08-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5078,0,2090-08-01,3,37.0625,37.0,25.3125,25.25,2090-08-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5079,0,2090-08-01,4,37.0625,37.0,25.3125,25.25,2090-08-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5080,0,2090-09-01,0,37.0625,37.0,25.3125,25.25,2090-09-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0,-2147483647
5081,0,2090-09-01,1,37.0625,37.0,25.3125,25.25,2090-09-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0546875,-2147483647
5082,0,2090-09-01,2,37.0625,37.0,25.3125,25.25,2090-09-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5083,0,2090-09-01,3,37.0625,37.0,25.3125,25.25,2090-09-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5084,0,2090-09-01,4,37.0625,37.0,25.3125,25.25,2090-09-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5085,0,2090-10-01,0,37.0625,37.0,25.3125,25.25,2090-10-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0009765625,-2147483647
5086,0,2090-10-01,1,37.0625,37.0,25.3125,25.25,2090-10-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.0,-2147483647
5087,0,2090-10-01,2,37.0625,37.0,25.3125,25.25,2090-10-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5088,0,2090-10-01,3,37.0625,37.0,25.3125,25.25,2090-10-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5089,0,2090-10-01,4,37.0625,37.0,25.3125,25.25,2090-10-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5090,0,2090-11-01,0,37.0625,37.0,25.3125,25.25,2090-11-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.005859375,-2147483647
5091,0,2090-11-01,1,37.0625,37.0,25.3125,25.25,2090-11-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.96191406,-2147483647
5092,0,2090-11-01,2,37.0625,37.0,25.3125,25.25,2090-11-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5093,0,2090-11-01,3,37.0625,37.0,25.3125,25.25,2090-11-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5094,0,2090-11-01,4,37.0625,37.0,25.3125,25.25,2090-11-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5095,0,2090-12-01,0,37.0625,37.0,25.3125,25.25,2090-12-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0068359375,-2147483647
5096,0,2090-12-01,1,37.0625,37.0,25.3125,25.25,2090-12-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.09472656,-2147483647
5097,0,2090-12-01,2,37.0625,37.0,25.3125,25.25,2090-12-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5098,0,2090-12-01,3,37.0625,37.0,25.3125,25.25,2090-12-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5099,0,2090-12-01,4,37.0625,37.0,25.3125,25.25,2090-12-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5100,0,2091-01-01,0,37.0625,37.0,25.3125,25.25,2091-01-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.0126953125,-2147483647
5101,0,2091-01-01,1,37.0625,37.0,25.3125,25.25,2091-01-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.015625,-2147483647
5102,0,2091-01-01,2,37.0625,37.0,25.3125,25.25,2091-01-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5103,0,2091-01-01,3,37.0625,37.0,25.3125,25.25,2091-01-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5104,0,2091-01-01,4,37.0625,37.0,25.3125,25.25,2091-01-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5105,0,2091-02-01,0,37.0625,37.0,25.3125,25.25,2091-02-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.01171875,-2147483647
5106,0,2091-02-01,1,37.0625,37.0,25.3125,25.25,2091-02-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.72753906,-2147483647
5107,0,2091-02-01,2,37.0625,37.0,25.3125,25.25,2091-02-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5108,0,2091-02-01,3,37.0625,37.0,25.3125,25.25,2091-02-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5109,0,2091-02-01,4,37.0625,37.0,25.3125,25.25,2091-02-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5110,0,2091-03-01,0,37.0625,37.0,25.3125,25.25,2091-03-01,CNRM-CERFACS_CNRM-CM5_r1i1p1_CNRM_ALADIN63_v2,CNRM-CERFACS,CNRM-CM5,r1i1p1,CNRM,ALADIN63,v2,0.025390625,-2147483647
5111,0,2091-03-01,1,37.0625,37.0,25.3125,25.25,2091-03-01,MIROC_MIROC5_r1i1p1_CLMcom_CCLM4-8-17_v1,MIROC,MIROC5,r1i1p1,CLMcom,CCLM4-8-17,v1,0.038085938,-2147483647
5112,0,2091-03-01,2,37.0625,37.0,25.3125,25.25,2091-03-01,MOHC_HadGEM2-ES_r1i1p1_ICTP_RegCM4-6_v1,MOHC,HadGEM2-ES,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5113,0,2091-03-01,3,37.0625,37.0,25.3125,25.25,2091-03-01,MPI-M_MPI-ESM-LR_r1i1p1_ICTP_RegCM4-6_v1,MPI-M,MPI-ESM-LR,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
5114,0,2091-03-01,4,37.0625,37.0,25.3125,25.25,2091-03-01,NCC_NorESM1-M_r1i1p1_ICTP_RegCM4-6_v1,NCC,NorESM1-M,r1i1p1,ICTP,RegCM4-6,v1,,-2147483647
